Date,Consumer_Demand,Product_Price,Sales,Order_Total,Discount_Rate,Actual_Shipping_Days,Scheduled_Shipping_Days,Late_Delivery_Risk,Shipping_Delay_Days,Product_Category,Shipping_Mode,Market,Order_Region,Customer_Segment,Retailer_Order,Wholesaler_Order,Manufacturer_Order,Demand_Amplification,Bullwhip_Ratio,Lead_Time_Days,Supply_Disruption_Rate,Supply_Disruption,Inventory_Level,Price_Stress,Risk_Score,Risk_Label,Risk_Level_Num,Year,Month,Day_of_Year
2017-07-23,15,172.92760390371427,1839.415239547,1697.250609867,0.034217859142857146,3.7142857142857144,3.4285714285714284,0.42857142857142855,0.14285714285714285,Camping & Hiking,Standard Class,LATAM,Oceania,Corporate,28.0738,65.246,100.9202,1.8716,1.9217,3.71,0.429,0,520.93,1.2893,41.33,MEDIUM,1,2017,7,204
2017-07-24,21,201.3695092515,2432.981065155,2250.016774713,0.0510122326,3.7,3.3,0.3,-0.1,Fishing,Standard Class,LATAM,Central America,Corporate,35.7698,68.2226,219.3375,1.7033,1.8852,3.7,0.3,0,544.67,1.5014,42.72,MEDIUM,1,2017,7,205
2017-07-25,8,214.13526840542858,2370.931301881,2255.925588407,0.036740428285714284,4.428571428571429,3.0,0.42857142857142855,0.2857142857142857,Cleats,Standard Class,LATAM,Central America,Corporate,12.9372,27.422,88.1394,1.6171,1.9058,4.43,0.429,0,517.3,1.5966,44.08,MEDIUM,1,2017,7,206
2017-07-26,13,84.45718157283333,989.956683068,882.919006137,0.10872475799999999,4.5,3.6666666666666665,0.6666666666666666,-0.3333333333333333,Men's Footwear,Standard Class,Europe,Canada,Consumer,24.9924,47.9939,214.1084,1.9225,1.8979,4.5,0.667,1,544.13,0.6297,67.96,HIGH,2,2017,7,207
2017-07-27,11,117.91201197833334,681.676941477,635.085904315,0.03040623766666667,2.0,2.0,0.6666666666666666,0.0,Fishing,First Class,Europe,South America,Consumer,20.1875,41.7326,85.0239,1.8352,1.939,2.0,0.667,1,515.76,0.8792,68.78,HIGH,2,2017,7,208
2017-07-28,25,102.27197774275,2029.278389514,1820.549570335,0.05234732858333333,2.9166666666666665,2.9166666666666665,0.16666666666666666,0.9166666666666666,Cleats,Standard Class,Pacific Asia,East of USA,Consumer,42.3198,73.8363,222.7842,1.6928,1.397,2.92,0.167,0,547.38,0.7625,27.94,LOW,0,2017,7,209
2017-07-29,4,155.9939423795,494.394120356,477.186944128,0.08869404,3.5,4.0,0.5,1.5,Women's Apparel,Standard Class,LATAM,Southern Europe,Consumer,6.3032,7.587,39.6485,1.5758,1.3554,3.5,0.5,1,507.99,1.1631,58.74,MEDIUM,1,2017,7,210
2017-07-30,26,163.8139218171818,2495.805095426,2196.553294126,0.062297229272727274,4.2727272727272725,2.909090909090909,0.45454545454545453,0.9090909090909091,Fishing,Standard Class,Pacific Asia,Caribbean,Consumer,50.8118,96.9718,183.6968,1.9543,1.2986,4.27,0.455,0,535.86,1.2214,28.19,LOW,0,2017,7,211
2017-07-31,15,141.65446099333334,1625.497433206,1465.775622361,0.054288224999999996,2.6666666666666665,3.0,0.6666666666666666,1.3333333333333333,Indoor/Outdoor Games,Standard Class,Pacific Asia,Western Europe,Consumer,28.6702,74.7055,102.6505,1.9113,1.2956,2.67,0.667,1,520.5,1.0562,56.47,MEDIUM,1,2017,7,212
2017-08-01,17,83.26634332500001,1381.272638474,1285.488948403,0.015931427222222225,3.111111111111111,2.888888888888889,0.2222222222222222,-0.6666666666666666,Men's Footwear,First Class,Pacific Asia,Western Europe,Corporate,30.1469,71.1274,86.6182,1.7733,1.2795,3.11,0.222,0,517.14,0.6208,25.59,LOW,0,2017,8,213
2017-08-02,23,125.893952532875,1620.7343345,1423.217602138,0.044694550125,4.0,2.625,0.625,1.125,Accessories,Second Class,Europe,Central America,Consumer,49.5481,117.8216,355.5483,2.1543,1.3937,4.0,0.625,1,573.92,0.9387,57.87,MEDIUM,1,2017,8,214
2017-08-03,16,75.90468979183333,733.502798514,707.299569738,0.046975546,2.8333333333333335,2.1666666666666665,0.5,-0.8333333333333334,Fishing,Standard Class,Africa,Central America,Consumer,25.7483,64.634,78.6241,1.6093,1.4224,2.83,0.5,1,514.0,0.5659,58.45,MEDIUM,1,2017,8,215
2017-08-04,19,103.77100076342857,1410.189943061,1322.909309543,0.026095017,3.0,3.0,0.42857142857142855,-1.0,Cardio Equipment,Standard Class,LATAM,Central America,Consumer,29.2147,58.2971,120.3352,1.5376,1.428,3.0,0.429,0,522.62,0.7737,28.56,LOW,0,2017,8,216
2017-08-05,18,152.82802904985715,1084.148316476,921.00086745,0.11025307428571429,3.2857142857142856,2.4285714285714284,0.7142857142857143,0.42857142857142855,Men's Footwear,Standard Class,Europe,Central Africa,Consumer,30.0832,61.3489,168.12,1.6713,1.432,3.29,0.714,1,535.49,1.1395,60.03,MEDIUM,1,2017,8,217
2017-08-06,8,162.553232042,1078.445434972,989.437102118,0.0441259266,2.4,3.0,0.6,0.8,Indoor/Outdoor Games,Standard Class,USCA,Western Europe,Consumer,14.263,24.7119,62.0003,1.7829,1.3973,2.4,0.6,1,511.92,1.212,60.07,MEDIUM,1,2017,8,218
2017-08-07,13,222.92741997644444,2419.367614112,2171.202292904,0.08003781722222222,3.888888888888889,3.6666666666666665,0.4444444444444444,0.3333333333333333,Electronics,Standard Class,Pacific Asia,Western Europe,Home Office,23.8568,43.9039,119.815,1.8351,1.4006,3.89,0.444,0,525.13,1.6621,34.63,MEDIUM,1,2017,8,219
2017-08-08,12,169.407597526,1547.180866568,1384.211977959,0.04250721166666666,2.6666666666666665,4.0,0.3333333333333333,1.1666666666666667,Cleats,Standard Class,Pacific Asia,Central Africa,Consumer,20.98,46.5195,118.2396,1.7483,1.3712,2.67,0.333,0,525.69,1.2631,30.05,MEDIUM,1,2017,8,220
2017-08-09,11,109.67110820285714,1192.482003669,1092.133513113,0.051135342571428564,4.0,3.7142857142857144,0.42857142857142855,0.0,Women's Apparel,Standard Class,Pacific Asia,Caribbean,Consumer,20.4072,50.8974,187.252,1.8552,1.358,4.0,0.429,0,537.01,0.8177,27.16,LOW,0,2017,8,221
2017-08-10,19,137.0725562952,2466.57084691,2238.520458043,0.062007598799999994,2.6,3.2,0.5,-0.1,Cleats,Standard Class,Europe,East of USA,Consumer,30.0262,57.2444,96.4534,1.5803,1.3522,2.6,0.5,1,520.59,1.022,57.26,MEDIUM,1,2017,8,222
2017-08-11,12,100.3968163208,707.894251208,635.559981143,0.017608994,4.6,3.6,0.4,0.4,Accessories,Standard Class,Europe,Eastern Asia,Consumer,24.8304,44.4862,82.5391,2.0692,1.3622,4.6,0.4,0,515.12,0.7486,27.24,LOW,0,2017,8,223
2017-08-12,18,107.153933422,1747.774882582,1545.320020018,0.050820122555555555,3.4444444444444446,2.3333333333333335,0.7777777777777778,-0.3333333333333333,Fishing,Standard Class,Europe,Central America,Home Office,31.9746,62.6896,112.4834,1.7764,1.4207,3.44,0.778,1,523.86,0.7989,58.41,MEDIUM,1,2017,8,224
2017-08-13,14,181.98538303385712,1824.08745003,1631.687125162,0.050723687428571425,4.428571428571429,3.0,0.5714285714285714,1.2857142857142858,Children's Clothing,First Class,Pacific Asia,Central America,Consumer,28.0384,61.9893,194.9162,2.0027,1.3738,4.43,0.571,1,539.26,1.3569,61.04,HIGH,2,2017,8,225
2017-08-14,26,142.5395155990909,1965.608773068,1706.855926182,0.0662651339090909,3.727272727272727,3.0,0.36363636363636365,0.6363636363636364,Cardio Equipment,Standard Class,Europe,Southeast Asia,Consumer,48.1902,70.7768,228.0836,1.8535,1.375,3.73,0.364,0,546.85,1.0628,28.13,LOW,0,2017,8,226
2017-08-15,23,94.334750508,1200.648348444,1056.8225780359999,0.08370199988888889,3.6666666666666665,3.4444444444444446,0.4444444444444444,0.6666666666666666,Cardio Equipment,Standard Class,Pacific Asia,West of USA ,Home Office,43.1187,53.403,147.0594,1.8747,1.3732,3.67,0.444,0,527.93,0.7034,27.46,LOW,0,2017,8,227
2017-08-16,18,150.6023347495,1530.432478843,1370.950228404,0.098547386375,3.625,3.125,0.625,0.0,Fishing,Standard Class,Europe,Southern Europe,Consumer,34.1286,59.9299,213.2443,1.896,1.3766,3.62,0.625,1,539.66,1.1229,58.76,MEDIUM,1,2017,8,228
2017-08-17,5,141.029061852,509.347715974,474.056189627,0.028426091,2.0,2.0,1.0,-1.0,Golf Gloves,Second Class,Europe,Southern Europe,Consumer,9.3652,14.3823,22.3925,1.873,1.3788,2.0,1.0,1,504.73,1.0515,58.09,MEDIUM,1,2017,8,229
2017-08-18,19,278.2649827121111,2647.159723684,2412.852168259,0.03304704533333333,3.888888888888889,3.2222222222222223,0.4444444444444444,-0.4444444444444444,Cleats,Standard Class,Europe,Western Europe,Consumer,36.2884,64.2651,270.8557,1.9099,1.3794,3.89,0.444,0,550.25,2.0747,38.34,MEDIUM,1,2017,8,230
2017-08-19,15,150.27375681844444,1928.177934998,1728.4681244429999,0.08847892033333332,3.5555555555555554,1.7777777777777777,0.6666666666666666,-0.1111111111111111,Cleats,Standard Class,LATAM,Central America,Consumer,30.6843,58.4016,234.046,2.0456,1.3951,3.56,0.667,1,546.33,1.1204,59.11,MEDIUM,1,2017,8,231
2017-08-20,6,71.81337894075,565.97608069,466.819192321,0.07747834725,4.0,3.5,0.5,0.25,Cardio Equipment,Standard Class,Africa,Central America,Corporate,10.9594,19.6229,59.6924,1.8266,1.3607,4.0,0.5,1,512.5,0.5354,57.21,MEDIUM,1,2017,8,232
2017-08-21,26,134.17517953945455,2281.0441970800002,2049.854502688,0.04860276109090909,2.727272727272727,3.6363636363636362,0.5454545454545454,0.0,Cleats,Standard Class,Europe,Northern Europe,Home Office,49.988,131.0297,574.8417,1.9226,1.7353,2.73,0.545,1,615.47,1.0004,64.71,HIGH,2,2017,8,233
2017-08-22,16,139.4489327755,2212.031621528,2048.365615321,0.04259106825,3.125,3.0,0.375,0.0,Fishing,Standard Class,USCA,West of USA ,Consumer,28.4004,59.4359,78.2666,1.775,1.7557,3.12,0.375,0,518.77,1.0397,35.51,MEDIUM,1,2017,8,234
2017-08-23,15,94.964995175,1563.403119131,1444.521875657,0.062160996333333336,3.7777777777777777,2.888888888888889,0.6666666666666666,0.5555555555555556,Camping & Hiking,Standard Class,Europe,US Center ,Consumer,31.0267,64.592,126.4156,2.0684,1.7815,3.78,0.667,1,526.82,0.7081,65.63,HIGH,2,2017,8,235
2017-08-24,14,137.6948670575,1254.992987594,1122.871826626,0.072292029,3.0,4.0,0.6666666666666666,0.16666666666666666,Cleats,Standard Class,LATAM,Caribbean,Corporate,23.4344,52.0286,94.583,1.6739,1.8479,3.0,0.667,1,518.0,1.0267,67.22,HIGH,2,2017,8,236
2017-08-25,8,179.4972628764,1534.152117977,1434.56263004,0.0172269512,2.8,2.6,0.4,-1.2,Fishing,Standard Class,Pacific Asia,Western Europe,Consumer,17.1556,26.7813,81.0658,2.1444,1.8408,2.8,0.4,0,516.24,1.3383,40.2,MEDIUM,1,2017,8,237
2017-08-26,11,178.70372578500002,1382.9844602379999,1188.345334358,0.052008808375,3.625,2.875,0.5,-0.25,Cardio Equipment,Second Class,LATAM,Central America,Consumer,19.6223,47.3533,77.1018,1.7838,1.847,3.62,0.5,1,515.37,1.3324,70.26,HIGH,2,2017,8,238
2017-08-27,10,210.44894149383333,1403.562611976,1211.704185792,0.08854850133333332,4.0,3.3333333333333335,0.6666666666666666,1.5,Fishing,Standard Class,Europe,Oceania,Consumer,15.5226,29.9727,91.8772,1.5523,1.8878,4.0,0.667,1,516.79,1.5691,73.45,HIGH,2,2017,8,239
2017-08-28,15,197.13846873857142,1862.353769072,1658.201067714,0.07315558485714287,3.142857142857143,3.4285714285714284,0.8571428571428571,-0.2857142857142857,Cleats,Standard Class,Africa,East Africa,Corporate,27.2117,61.001,231.7407,1.8141,1.9632,3.14,0.857,1,544.94,1.4699,73.96,HIGH,2,2017,8,240
2017-08-29,18,158.727752693125,1856.707905683,1682.028776556,0.052015834000000004,2.125,3.375,0.625,0.375,Cleats,Standard Class,Europe,Central America,Consumer,30.1159,47.6474,142.9065,1.6731,2.0652,2.12,0.625,1,527.57,1.1835,73.14,HIGH,2,2017,8,241
2017-08-30,11,127.87810377583334,1154.122421792,1017.830004364,0.06664930916666666,2.8333333333333335,3.5,0.3333333333333333,-0.5,Cleats,First Class,USCA,West Asia,Consumer,21.429,30.7885,79.9575,1.9481,2.0431,2.83,0.333,0,513.75,0.9535,40.86,MEDIUM,1,2017,8,242
2017-08-31,20,124.34247833629999,2471.810092688,2146.560699137,0.0868991633,4.4,2.2,0.6,1.3,Cleats,Standard Class,LATAM,East of USA,Consumer,33.5574,77.477,128.9296,1.6779,2.0032,4.4,0.6,1,525.88,0.9271,70.06,HIGH,2,2017,8,243
2017-09-01,21,163.5947247607,2371.912929262,2123.0179228449997,0.040789483599999996,2.5,2.9,0.7,0.9,Cleats,Standard Class,Pacific Asia,East of USA,Consumer,35.9702,76.0294,132.922,1.7129,1.9934,2.5,0.7,1,526.06,1.2198,72.07,HIGH,2,2017,9,244
2017-09-02,15,143.6313186635,1125.347436617,983.238961531,0.07417797666666667,3.8333333333333335,3.3333333333333335,0.3333333333333333,-0.5,Cardio Equipment,Standard Class,Pacific Asia,South Asia,Consumer,22.2398,36.4019,132.5589,1.4827,1.951,3.83,0.333,0,524.0,1.0709,39.73,MEDIUM,1,2017,9,245
2017-09-03,12,146.405506132,1421.7526085260001,1338.272884038,0.055493883285714286,3.2857142857142856,3.0,0.5714285714285714,0.0,Camping & Hiking,Standard Class,Europe,East of USA,Consumer,20.5418,33.8411,104.5317,1.7118,1.9383,3.29,0.571,1,521.39,1.0916,69.68,HIGH,2,2017,9,246
2017-09-04,10,157.2073287418,1246.259020294,1135.952609196,0.078950049,3.6,3.2,0.4,0.4,Cleats,Standard Class,Africa,Eastern Europe,Consumer,14.0551,34.5089,80.046,1.4055,1.9391,3.6,0.4,0,516.73,1.1721,40.5,MEDIUM,1,2017,9,247
2017-09-05,6,147.843577632,1410.626490507,1340.664821874,0.029526098333333334,3.3333333333333335,3.6666666666666665,0.6666666666666666,0.16666666666666666,Boxing & MMA,Standard Class,Europe,US Center ,Consumer,9.172,14.1742,28.7947,1.5287,1.9311,3.33,0.667,1,505.9,1.1023,69.65,HIGH,2,2017,9,248
2017-09-06,20,128.240580588125,1298.091768308,1148.862397025,0.06318549675,2.625,3.125,0.5,-0.75,Camping & Hiking,Standard Class,Africa,Caribbean,Consumer,38.6505,105.2399,121.7841,1.9325,1.9336,2.62,0.5,1,523.71,0.9562,68.67,HIGH,2,2017,9,249
2017-09-07,12,101.09627079,1069.657234269,968.4422364669999,0.07908692219999999,2.2,3.6,0.8,0.0,Fishing,Standard Class,LATAM,South America,Consumer,23.2493,38.065,61.5309,1.9374,1.9783,2.2,0.8,1,513.02,0.7538,69.57,HIGH,2,2017,9,250
2017-09-08,12,130.05469626857143,1386.585586955,1178.762336752,0.07204958385714286,3.0,2.2857142857142856,0.7142857142857143,-0.2857142857142857,Cardio Equipment,Standard Class,LATAM,Western Europe,Consumer,22.4264,49.9521,229.3162,1.8689,1.9884,3.0,0.714,1,546.68,0.9697,69.77,HIGH,2,2017,9,251
2017-09-09,8,187.2920957202,974.200822075,873.2894453480001,0.0587176758,3.0,3.6,0.6,-0.2,Cleats,Standard Class,Africa,Western Europe,Corporate,13.0076,23.8779,35.8676,1.6259,1.9658,3.0,0.6,1,507.42,1.3964,73.28,HIGH,2,2017,9,252
2017-09-10,7,148.93243525125,925.280475783,830.766873144,0.0872333205,3.5,2.0,0.5,0.75,Cardio Equipment,Standard Class,LATAM,Central America,Consumer,12.4775,27.5971,69.3433,1.7825,1.9033,3.5,0.5,1,513.29,1.1104,69.17,HIGH,2,2017,9,253
2017-09-11,9,161.71418802099998,1412.363755294,1280.833829075,0.046695981,4.0,3.5,0.5,0.0,Cardio Equipment,Standard Class,Europe,Oceania,Consumer,16.1134,28.3315,94.786,1.7904,1.8625,4.0,0.5,1,519.21,1.2057,69.31,HIGH,2,2017,9,254
2017-09-12,16,140.83828181733335,761.41837606,681.747622686,0.029435534833333332,3.5,2.3333333333333335,0.6666666666666666,0.3333333333333333,Indoor/Outdoor Games,Second Class,USCA,East of USA,Consumer,25.522,48.4304,73.4016,1.5951,1.926,3.5,0.667,1,516.59,1.0501,69.02,HIGH,2,2017,9,255
2017-09-13,8,162.11841865149998,1288.859999674,1201.041261781,0.04338896750000001,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.5,Cleats,Standard Class,Africa,Eastern Asia,Consumer,16.6526,32.914,82.5652,2.0816,2.015,1.67,0.667,1,516.04,1.2088,72.39,HIGH,2,2017,9,256
2017-09-14,18,156.19397256942855,1437.017279187,1285.113665478,0.07072462071428572,4.142857142857143,2.857142857142857,1.0,0.5714285714285714,Cleats,Standard Class,Pacific Asia,Caribbean,Consumer,35.1947,56.4641,184.3646,1.9553,2.0656,4.14,1.0,1,540.65,1.1646,72.96,HIGH,2,2017,9,257
2017-09-15,9,201.642795837,1508.3170691609998,1382.878305532,0.0565418772,3.8,3.4,0.6,-1.0,Fishing,Standard Class,USCA,Central Africa,Consumer,15.7669,35.8458,84.6599,1.7519,2.0778,3.8,0.6,1,516.46,1.5034,76.59,HIGH,2,2017,9,258
2017-09-16,14,120.17978092116668,1058.588688419,964.792447072,0.070226104,3.8333333333333335,3.1666666666666665,0.16666666666666666,-0.6666666666666666,Cleats,Standard Class,Pacific Asia,Oceania,Consumer,25.1418,44.4799,285.4363,1.7958,2.1167,3.83,0.167,0,557.13,0.8961,42.33,MEDIUM,1,2017,9,259
2017-09-17,13,116.77411445179999,681.889112765,604.33802053,0.0458359596,2.6,2.8,0.8,0.8,Shop By Sport,Standard Class,LATAM,Canada,Corporate,23.7736,44.5228,58.3835,1.8287,2.2047,2.6,0.8,1,510.8,0.8707,74.09,HIGH,2,2017,9,260
2017-09-18,15,139.46606696371427,1436.440448195,1363.403833648,0.03690833657142857,3.5714285714285716,3.142857142857143,0.42857142857142855,0.5714285714285714,Cardio Equipment,Standard Class,Pacific Asia,Canada,Consumer,21.9039,35.1963,119.8854,1.4603,2.2307,3.57,0.429,0,524.31,1.0399,45.01,MEDIUM,1,2017,9,261
2017-09-19,19,254.08956721527272,2697.482035872,2460.711350741,0.047166594636363635,3.8181818181818183,3.3636363636363638,0.45454545454545453,-0.45454545454545453,Women's Apparel,Standard Class,Europe,East of USA,Corporate,33.1986,38.9854,86.293,1.7473,2.3165,3.82,0.455,0,513.95,1.8945,55.28,MEDIUM,1,2017,9,262
2017-09-20,10,217.07526934716668,1568.485515022,1351.117322809,0.089919072,2.6666666666666665,1.5,1.0,1.5,Men's Footwear,Standard Class,LATAM,Central America,Corporate,16.7295,31.5671,97.2542,1.6729,1.6263,2.67,1.0,1,518.9,1.6185,68.71,HIGH,2,2017,9,263
2017-09-21,10,105.28327848166667,1390.867594553,1310.635546477,0.03449811816666667,3.0,2.0,0.6666666666666666,0.5,Cardio Equipment,First Class,LATAM,Central America,Corporate,16.2032,51.4639,141.2284,1.6203,1.5708,3.0,0.667,1,527.15,0.785,61.42,HIGH,2,2017,9,264
2017-09-22,18,120.31840502927274,1763.959214978,1569.19815686,0.07146076581818182,2.909090909090909,2.3636363636363638,0.5454545454545454,0.18181818181818182,Cardio Equipment,Standard Class,Europe,Caribbean,Consumer,31.3448,71.8885,130.7847,1.7414,1.55,2.91,0.545,1,526.4,0.8971,61.0,HIGH,2,2017,9,265
2017-09-23,19,175.75201613877778,1685.030007146,1558.240203645,0.04455302033333333,2.6666666666666665,3.4444444444444446,0.6666666666666666,-0.1111111111111111,Cleats,Standard Class,Europe,Southern Europe,Consumer,40.7312,79.5423,202.6497,2.1437,1.5307,2.67,0.667,1,542.42,1.3104,63.72,HIGH,2,2017,9,266
2017-09-24,7,136.9792364555,722.781144112,629.980585851,0.0343440325,3.5,2.5,0.25,-0.5,Cardio Equipment,Standard Class,Pacific Asia,Central America,Consumer,13.3669,24.8622,30.5122,1.9096,1.5779,3.5,0.25,0,506.55,1.0213,31.77,MEDIUM,1,2017,9,267
2017-09-25,11,138.8621998875,956.8739014529999,844.33909767,0.06796290675,3.25,3.25,0.75,-0.25,Fishing,Standard Class,USCA,Central Africa,Consumer,18.6075,36.6423,106.4187,1.6916,1.5549,3.25,0.75,1,518.67,1.0354,61.45,HIGH,2,2017,9,268
2017-09-26,15,189.42615706844447,1892.4981763810001,1679.042339171,0.05881299633333333,4.0,3.6666666666666665,0.5555555555555556,0.7777777777777778,Cardio Equipment,Standard Class,Pacific Asia,Central America,Consumer,28.4485,62.2194,162.4,1.8966,1.5634,4.0,0.556,1,535.54,1.4124,65.39,HIGH,2,2017,9,269
2017-09-27,9,102.44510040050001,603.556562124,531.973376174,0.11510092775,3.5,3.0,0.5,2.0,Cleats,First Class,Pacific Asia,Western Europe,Consumer,18.5403,28.701,84.3946,2.06,1.493,3.5,0.5,1,517.14,0.7638,59.86,MEDIUM,1,2017,9,270
2017-09-28,13,113.75385420788888,1166.64795141,1078.768539342,0.03808520622222222,3.4444444444444446,3.3333333333333335,0.3333333333333333,0.2222222222222222,Cleats,Standard Class,Europe,Central America,Corporate,25.5388,62.5653,213.0641,1.9645,1.543,3.44,0.333,0,541.6,0.8481,30.86,MEDIUM,1,2017,9,271
2017-09-29,17,108.84173401681818,1983.8677319399999,1791.780553745,0.042633287909090906,3.3636363636363638,3.3636363636363638,0.5454545454545454,-0.45454545454545453,Fishing,Standard Class,Europe,East of USA,Consumer,30.6295,69.2821,185.2848,1.8017,1.5283,3.36,0.545,1,537.32,0.8115,60.57,HIGH,2,2017,9,272
2017-09-30,22,99.94668615430001,1796.461443162,1601.278919111,0.06854428729999999,3.4,3.2,0.6,0.6,Fishing,Standard Class,Africa,Western Europe,Corporate,36.9341,83.5897,207.0151,1.6788,1.5131,3.4,0.6,1,541.79,0.7452,60.26,HIGH,2,2017,9,273
2017-10-01,18,108.278267698875,1369.581963439,1325.659305616,0.050628927500000004,3.875,2.875,0.625,-0.375,Cleats,Standard Class,LATAM,Central America,Corporate,34.5698,73.9821,127.803,1.9205,1.5529,3.88,0.625,1,524.36,0.8073,61.06,HIGH,2,2017,10,274
2017-10-02,12,122.93791159199999,1199.193517134,1080.807418591,0.05282439757142857,3.4285714285714284,2.5714285714285716,0.5714285714285714,-0.42857142857142855,Water Sports,Standard Class,Europe,Oceania,Home Office,22.3548,43.9966,80.6304,1.8629,1.5767,3.43,0.571,1,516.36,0.9166,61.53,HIGH,2,2017,10,275
2017-10-03,9,134.48724436783334,1512.416864806,1453.255092293,0.019419017,3.3333333333333335,3.5,0.3333333333333333,-0.16666666666666666,Women's Apparel,Standard Class,Europe,Western Europe,Consumer,17.6287,39.5375,140.8433,1.9587,1.5307,3.33,0.333,0,527.62,1.0027,30.64,MEDIUM,1,2017,10,276
2017-10-04,16,179.06062412822223,2086.788446938,1856.712710129,0.10391783333333332,2.7777777777777777,3.111111111111111,0.7777777777777778,0.8888888888888888,Cleats,Standard Class,Europe,Central America,Consumer,30.5356,67.3837,261.9518,1.9085,1.5841,2.78,0.778,1,551.74,1.3351,65.03,HIGH,2,2017,10,277
2017-10-05,9,172.92433414166666,926.979456384,856.647380499,0.060513029333333336,4.0,1.0,0.3333333333333333,0.0,Crafts,First Class,Europe,Southeast Asia,Consumer,17.903,32.6977,70.7397,1.9892,1.5874,4.0,0.333,0,513.53,1.2893,34.64,MEDIUM,1,2017,10,278
2017-10-06,11,92.0460100085,1305.190503361,1094.631440677,0.08006409216666667,3.6666666666666665,2.8333333333333335,0.5,0.5,Cleats,Second Class,Pacific Asia,South Asia,Consumer,18.6745,32.6415,78.0014,1.6977,1.6526,3.67,0.5,1,514.02,0.6863,63.05,HIGH,2,2017,10,279
2017-10-07,15,119.22788315114285,1758.178243159,1556.882029191,0.07151682042857142,3.4285714285714284,3.2857142857142856,0.2857142857142857,-0.14285714285714285,Cleats,Standard Class,LATAM,Central America,Consumer,30.6483,61.3193,105.0588,2.0432,1.6169,3.43,0.286,0,521.23,0.889,32.34,MEDIUM,1,2017,10,280
2017-10-08,27,109.33251575718182,1977.00990403,1721.258572387,0.08354358209090909,3.3636363636363638,2.090909090909091,0.6363636363636364,0.0,Cardio Equipment,First Class,Pacific Asia,South America,Consumer,49.3227,131.8065,467.2387,1.8268,1.8128,3.36,0.636,1,595.03,0.8152,66.26,HIGH,2,2017,10,281
2017-10-09,6,323.25557046316663,1571.41203756,1401.7843792439999,0.054528417833333336,3.3333333333333335,2.8333333333333335,0.8333333333333334,-0.3333333333333333,Camping & Hiking,Standard Class,Europe,Central America,Consumer,13.2245,20.2347,60.0594,2.2041,1.7445,3.33,0.833,1,512.32,2.4102,78.99,HIGH,2,2017,10,282
